HP dynamic modelling [kW],T_setpoint [C°],T_out [C°],P net=(P_irr+Q_cond-Q_inf) [kW],Efficiency [K/J]
8.0,20.0,8.0,-7984.935819876887,3.867929545663325e-07
8.0,20.0,8.0,-7985.523794219785,3.867929545663325e-07
8.0,20.0,8.0,-7985.996574145938,3.867929545663325e-07
8.0,20.0,8.0,-7986.382675432711,3.867929545663325e-07
8.0,20.0,8.0,-7986.703454807251,3.867929545663325e-07
8.0,20.0,8.0,-7986.974908652832,3.867929545663325e-07
8.0,20.0,8.0,-7987.209019772528,3.867929545663325e-07
8.0,20.0,8.0,-7987.414765765476,3.867929545663325e-07
8.0,20.0,8.0,-7987.5988740391,3.867929545663325e-07
8.0,20.0,8.0,-7987.766387117704,3.867929545663325e-07
8.0,20.0,8.0,-7987.92108591238,3.867929545663325e-07
8.0,20.0,7.0,-8230.070349515026,3.867929545663325e-07
8.0,14.5,7.0,-8176.488627984984,3.867929545663325e-07
0.0,14.5,7.0,-7151.086762811016,3.867929545663325e-07
0.0,14.5,7.0,-5397.792944055456,3.867929545663325e-07
0.0,14.5,7.0,-4084.4704887315265,3.867929545663325e-07
0.0,14.5,7.0,-3459.8824795707224,3.867929545663325e-07
3.37209143448182,14.5,7.0,-3407.6024761812296,3.867929545663325e-07
3.409450748429106,14.5,7.0,-3428.852029504266,3.867929545663325e-07
3.435415938178926,14.5,7.0,-3451.7793157926917,3.867929545663325e-07
3.459052618308874,14.5,7.0,-3474.6569799997706,3.867929545663325e-07
3.481944749731588,14.5,7.0,-3497.1906164497527,3.867929545663325e-07
3.504374004590693,14.5,7.0,-3519.335109932288,3.867929545663325e-07
3.5263954050250734,14.5,7.0,-3541.0885992814656,3.867929545663325e-07
3.5480244578064233,14.5,7.0,-3562.4566345274056,3.867929545663325e-07
3.5692696950726033,14.5,7.0,-3583.445946571914,3.867929545663325e-07
3.5901383313623456,14.5,7.0,-3604.0633664042375,3.867929545663325e-07
3.610637248122157,14.5,7.0,-3624.315639291533,3.867929545663325e-07
3.630773166514405,14.5,7.0,-3644.209394400361,3.867929545663325e-07
3.6505526792669913,14.5,7.0,-3663.7511413692646,3.867929545663325e-07
3.6699822580291652,14.5,7.0,-3682.947271524479,3.867929545663325e-07
3.6890682564460238,14.5,7.0,-3701.804059867939,3.867929545663325e-07
3.7078169124581337,14.5,7.0,-3720.327667166777,3.867929545663325e-07
3.7262343504346633,14.5,7.0,-3738.524142028643,3.867929545663325e-07
3.744326583246175,14.5,7.0,-3756.3994229433465,3.867929545663325e-07
3.7620995142958353,14.5,7.0,-3773.9593402880446,3.867929545663325e-07
3.779558939513038,14.5,7.0,-3791.2096182960413,3.867929545663325e-07
3.79671054931066,14.5,7.0,-3808.15587698973,3.867929545663325e-07
3.8135599305065173,14.5,7.0,-3824.803634078372,3.867929545663325e-07
3.8301125682100294,14.5,7.0,-3841.1583068212753,3.867929545663325e-07
3.846373847674295,14.5,7.0,-3857.225213857079,3.867929545663325e-07
3.862349056114624,14.5,7.0,-3873.0095769996974,3.867929545663325e-07
3.8780433844938216,14.5,7.0,-3888.516523001586,3.867929545663325e-07
3.893461929275054,14.5,7.0,-3903.751085284857,3.867929545663325e-07
3.90860969414274,14.5,7.0,-3918.718205640908,3.867929545663325e-07
3.923491591692141,14.5,7.0,-3933.422735899063,3.867929545663325e-07
3.938112445088109,14.5,7.0,-3947.869439564864,3.867929545663325e-07
4.04862437470216,14.5,6.0,-4219.785229638649,3.867929545663325e-07
4.1779092037964345,14.5,6.0,-4218.493270498987,3.867929545663325e-07
4.21641132009604,14.5,6.0,-4234.180127189035,3.867929545663325e-07
4.23889710526696,14.5,6.0,-4252.531691374687,3.867929545663325e-07
4.258335716964075,14.5,6.0,-4271.071023410923,3.867929545663325e-07
4.276975873077845,14.5,6.0,-4289.374558764112,3.867929545663325e-07
4.295211330320922,14.5,6.0,-4307.373921412801,3.867929545663325e-07
4.313114980248201,14.5,6.0,-4325.062068992804,3.867929545663325e-07
4.330704163917846,14.5,6.0,-4342.442473912838,3.867929545663325e-07
4.347986537895236,14.5,6.0,-4359.520339981229,3.867929545663325e-07
4.3649680012589895,14.5,6.0,-4376.301086234135,3.867929545663325e-07
4.381654066345698,14.5,6.0,-4392.790086579512,3.867929545663325e-07
4.39805009693971,14.5,6.0,-4408.992626342525,3.867929545663325e-07
4.41416135087352,14.5,6.0,-4424.913896236732,3.867929545663325e-07
4.429992988840763,14.5,6.0,-4440.5589927684605,3.867929545663325e-07
4.445550077352346,14.5,6.0,-4455.932919724956,3.867929545663325e-07
4.460837590656285,14.5,6.0,-4471.040589823613,3.867929545663325e-07
4.475860412453176,14.5,6.0,-4485.8868263636405,3.867929545663325e-07
4.490623337551142,20.0,6.0,-4500.476364853236,3.867929545663325e-07
8.0,20.0,6.0,-4945.171066771439,3.867929545663325e-07
8.0,20.0,6.0,-5710.199086020098,3.867929545663325e-07
8.0,20.0,6.0,-6283.042080162919,3.867929545663325e-07
8.0,20.0,6.0,-6711.988033716948,3.867929545663325e-07
8.0,20.0,6.0,-7033.192081399144,3.867929545663325e-07
8.0,20.0,6.0,-7185.091757065511,3.867929545663325e-07
8.0,20.0,6.0,-7386.994899712656,3.867929545663325e-07
8.0,20.0,6.0,-7538.207907936058,3.867929545663325e-07
8.0,20.0,6.0,-7651.466654262732,3.867929545663325e-07
8.0,20.0,6.0,-7736.306998404768,3.867929545663325e-07
8.0,20.0,6.0,-7799.868823559028,3.867929545663325e-07
8.0,20.0,6.0,-7692.505252549277,3.867929545663325e-07
8.0,20.0,6.0,-7766.277858787898,3.867929545663325e-07
8.0,20.0,6.0,-7821.562349979536,3.867929545663325e-07
8.0,20.0,6.0,-7863.003399498035,3.867929545663325e-07
8.0,20.0,6.0,-7894.078667138965,3.867929545663325e-07
8.0,20.0,6.0,-7917.39202330082,3.867929545663325e-07
8.0,20.0,6.0,-7866.896360563074,3.867929545663325e-07
8.0,20.0,6.0,-7896.74801287128,3.867929545663325e-07
8.0,20.0,6.0,-7919.148193769628,3.867929545663325e-07
8.0,20.0,6.0,-7935.968491089946,3.867929545663325e-07
8.0,20.0,6.0,-7948.610245892535,3.867929545663325e-07
8.0,20.0,6.0,-7958.122706746346,3.867929545663325e-07
8.0,20.0,6.0,-7869.630086670979,3.867929545663325e-07
8.0,20.0,6.0,-7898.54222805815,3.867929545663325e-07
8.0,20.0,6.0,-7920.241904445582,3.867929545663325e-07
8.0,20.0,6.0,-7936.540611297696,3.867929545663325e-07
8.0,20.0,6.0,-7948.794696681922,3.867929545663325e-07
8.0,20.0,6.0,-7958.019721663865,3.867929545663325e-07
8.0,20.0,6.0,-7921.510234266085,3.867929545663325e-07
8.0,20.0,6.0,-7937.444477580912,3.867929545663325e-07
8.0,20.0,6.0,-7949.426070480244,3.867929545663325e-07
8.0,20.0,6.0,-7958.4474602932905,3.867929545663325e-07
8.0,20.0,6.0,-7965.251741141327,3.867929545663325e-07
8.0,20.0,6.0,-7970.395306403549,3.867929545663325e-07
8.0,20.0,6.0,-8022.574406362762,3.867929545663325e-07
8.0,20.0,6.0,-8013.682008164312,3.867929545663325e-07
8.0,20.0,6.0,-8007.067416039828,3.867929545663325e-07
8.0,20.0,6.0,-8002.157712272317,3.867929545663325e-07
8.0,20.0,6.0,-7998.5239388643495,3.867929545663325e-07
8.0,20.0,6.0,-7995.844926043743,3.867929545663325e-07
8.0,20.0,6.0,-8121.224208829846,3.867929545663325e-07
8.0,20.0,6.0,-8088.512279739457,3.867929545663325e-07
8.0,20.0,6.0,-8064.050504039384,3.867929545663325e-07
8.0,20.0,6.0,-8045.765520421621,3.867929545663325e-07
8.0,20.0,6.0,-8032.104927044566,3.867929545663325e-07
8.0,20.0,6.0,-8021.90638496055,3.867929545663325e-07
8.0,20.0,6.0,-8268.322839637322,3.867929545663325e-07
8.0,20.0,6.0,-8200.256581996802,3.867929545663325e-07
8.0,20.0,6.0,-8149.302993825628,3.867929545663325e-07
8.0,20.0,6.0,-8111.162194792435,3.867929545663325e-07
8.0,20.0,6.0,-8082.614696267147,3.867929545663325e-07
8.0,20.0,6.0,-8061.249941637229,3.867929545663325e-07
8.0,20.0,6.0,-8066.366226646803,3.867929545663325e-07
8.0,20.0,6.0,-8049.221926418363,3.867929545663325e-07
8.0,20.0,6.0,-8036.393280312015,3.867929545663325e-07
8.0,20.0,6.0,-8026.795823436286,3.867929545663325e-07
8.0,20.0,6.0,-8019.617575562018,3.867929545663325e-07
8.0,20.0,6.0,-8014.250576490229,3.867929545663325e-07
8.0,20.0,6.0,-8010.239623871126,3.867929545663325e-07
8.0,20.0,6.0,-8007.243891179506,3.867929545663325e-07
8.0,20.0,6.0,-8005.008189573701,3.867929545663325e-07
8.0,20.0,6.0,-8003.341450512226,3.867929545663325e-07
8.0,20.0,6.0,-8002.100614837886,3.867929545663325e-07
8.0,20.0,6.0,-8001.178569898082,3.867929545663325e-07
8.0,20.0,6.0,-8000.495117590083,3.867929545663325e-07
8.0,20.0,6.0,-7999.990211779666,3.867929545663325e-07
8.0,20.0,6.0,-7999.618894889378,3.867929545663325e-07
8.0,20.0,6.0,-7999.347506722277,3.867929545663325e-07
8.0,20.0,6.0,-7999.150845858653,3.867929545663325e-07
8.0,20.0,6.0,-7999.010044281801,3.867929545663325e-07
8.0,20.0,6.0,-7998.910976026569,3.867929545663325e-07
8.0,20.0,6.0,-7998.843065671887,3.867929545663325e-07
8.0,20.0,6.0,-7998.798396212261,3.867929545663325e-07
8.0,20.0,6.0,-7998.771041086115,3.867929545663325e-07
8.0,20.0,6.0,-7998.756564039284,3.867929545663325e-07
8.0,20.0,6.0,-7998.751644653226,3.867929545663325e-07
8.0,20.0,5.0,-8240.7583411614,3.867929545663325e-07
8.0,20.0,5.0,-8187.047115220137,3.867929545663325e-07
8.0,20.0,5.0,-8146.747017516211,3.867929545663325e-07
8.0,20.0,5.0,-8116.489504807611,3.867929545663325e-07
8.0,20.0,5.0,-8093.752399840426,3.867929545663325e-07
8.0,20.0,5.0,-8076.647233294045,3.867929545663325e-07
8.0,20.0,4.0,-8305.764562562274,3.867929545663325e-07
8.0,20.0,4.0,-8242.317985287787,3.867929545663325e-07
8.0,20.0,4.0,-8194.64521929211,3.867929545663325e-07
8.0,20.0,4.0,-8158.7852047975975,3.867929545663325e-07
8.0,20.0,4.0,-8131.772108471536,3.867929545663325e-07
8.0,20.0,4.0,-8111.3852628396,3.867929545663325e-07
8.0,20.0,2.0,-8579.971026832594,3.867929545663325e-07
8.0,20.0,2.0,-8460.829057472967,3.867929545663325e-07
8.0,20.0,2.0,-8371.28803504224,3.867929545663325e-07
8.0,20.0,2.0,-8303.914953078734,3.867929545663325e-07
8.0,20.0,2.0,-8253.144363305004,3.867929545663325e-07
8.0,20.0,2.0,-8214.809133045239,3.867929545663325e-07
8.0,20.0,2.0,-8185.789104705211,3.867929545663325e-07
8.0,20.0,2.0,-8163.748033200948,3.867929545663325e-07
8.0,20.0,2.0,-8146.936620585757,3.867929545663325e-07
8.0,20.0,2.0,-8134.045040267857,3.867929545663325e-07
8.0,20.0,2.0,-8124.092516044178,3.867929545663325e-07
8.0,20.0,2.0,-8116.344645542113,3.867929545663325e-07
8.0,20.0,2.0,-8110.251496997815,3.867929545663325e-07
8.0,20.0,2.0,-8105.4012598538375,3.867929545663325e-07
8.0,20.0,2.0,-8101.485541117126,3.867929545663325e-07
8.0,20.0,2.0,-8098.273381358635,3.867929545663325e-07
8.0,20.0,2.0,-8095.591799454002,3.867929545663325e-07
8.0,20.0,2.0,-8093.3112256510185,3.867929545663325e-07
8.0,20.0,2.0,-8091.33459472098,3.867929545663325e-07
8.0,20.0,2.0,-8089.589179559847,3.867929545663325e-07
8.0,14.5,2.0,-8088.02047667269,3.867929545663325e-07
0.0,14.5,2.0,-7240.844165568098,3.867929545663325e-07
4.465168030093401,14.5,2.0,-6212.7932851584155,3.867929545663325e-07
5.694082133012557,14.5,2.0,-6011.680679536208,3.867929545663325e-07
6.02537712112852,14.5,1.0,-6258.054784752339,3.867929545663325e-07
6.20454533372789,14.5,1.0,-6263.674747869792,3.867929545663325e-07
6.263137781138915,14.5,1.0,-6291.703155044257,3.867929545663325e-07
6.300242687342018,14.5,1.0,-6323.172037864884,3.867929545663325e-07
6.333143205711645,14.5,1.0,-6354.7830234157045,3.867929545663325e-07
6.364857611332718,14.5,1.0,-6385.9699642849855,3.867929545663325e-07
6.395919495534655,14.5,1.0,-6416.642437585185,3.867929545663325e-07
6.426429764795035,14.5,1.0,-6446.792687014269,3.867929545663325e-07
6.456413894391949,14.5,1.0,-6476.42719455909,3.867929545663325e-07
6.485884097315261,14.5,1.0,-6505.554775829481,3.867929545663325e-07
6.5148501396017995,14.5,1.0,-6534.184512138198,3.867929545663325e-07
6.543321223042472,14.5,1.0,-6562.325393563886,3.867929545663325e-07
6.66737220837515,14.5,0.0,-6847.7241053969765,3.867929545663325e-07
6.810020855701987,14.5,0.0,-6859.682655888515,3.867929545663325e-07
6.861769625632201,14.5,0.0,-6888.381280025973,3.867929545663325e-07
6.897240690526769,14.5,0.0,-6919.538199514077,3.867929545663325e-07
6.929429734308201,14.5,0.0,-6950.676014599226,3.867929545663325e-07
6.960604534224604,14.5,0.0,-6981.372046869135,3.867929545663325e-07
6.9911672342103435,14.5,0.0,-7011.560768147731,3.867929545663325e-07
7.021195573343653,14.5,0.0,-7041.238580919386,3.867929545663325e-07
7.0507107897180505,14.5,0.0,-7070.412504954822,3.867929545663325e-07
7.079724169315296,14.5,0.0,-7099.091264582374,3.867929545663325e-07
7.108245132413436,14.5,0.0,-7127.2837434048615,3.867929545663325e-07
7.136282639800538,14.5,0.0,-7154.998718545744,3.867929545663325e-07
7.163845439244176,14.5,0.0,-7182.244816979457,3.867929545663325e-07
7.1909421106673,14.5,0.0,-7209.030510355182,3.867929545663325e-07
7.217581076364593,14.5,0.0,-7235.36411645383,3.867929545663325e-07
7.243770605113719,20.0,0.0,-7261.2538017522775,3.867929545663325e-07
8.0,20.0,0.0,-7376.5882150862235,3.867929545663325e-07
8.0,20.0,0.0,-7555.698603816846,3.867929545663325e-07
8.0,14.5,0.0,-7685.011399945519,3.867929545663325e-07
6.02742711102469,14.5,0.0,-7602.534574707156,3.867929545663325e-07
7.058621724801743,20.0,0.0,-7433.429001169833,3.867929545663325e-07
8.0,20.0,0.0,-7490.01687243035,3.867929545663325e-07
8.0,20.0,0.0,-7639.150778798792,3.867929545663325e-07
8.0,20.0,0.0,-7750.5656921111595,3.867929545663325e-07
8.0,20.0,1.0,-7461.008861350875,3.867929545663325e-07
8.0,20.0,1.0,-7608.877015622846,3.867929545663325e-07
8.0,20.0,1.0,-7719.453461577898,3.867929545663325e-07
8.0,20.0,1.0,-7802.10997355142,3.867929545663325e-07
8.0,20.0,1.0,-7863.86354491768,3.867929545663325e-07
8.0,20.0,1.0,-7909.968051567751,3.867929545663325e-07
8.0,20.0,1.0,-7872.754446757566,3.867929545663325e-07
8.0,20.0,1.0,-7915.9625831783205,3.867929545663325e-07
8.0,20.0,1.0,-7948.191746556781,3.867929545663325e-07
8.0,20.0,1.0,-7972.202146906145,3.867929545663325e-07
8.0,20.0,1.0,-7990.060440436116,3.867929545663325e-07
8.0,15.0,1.0,-8003.313992478965,3.867929545663325e-07
6.5492189078965115,15.0,2.0,-7557.149530594448,3.867929545663325e-07
7.230451813490959,15.0,2.0,-7433.530624220807,3.867929545663325e-07
7.374369156561125,15.0,2.0,-7412.756343192879,3.867929545663325e-07
7.404009216993154,15.0,2.0,-7413.776904604961,3.867929545663325e-07
7.413746758773596,15.0,2.0,-7418.516429782901,3.867929545663325e-07
7.419974247974915,15.0,2.0,-7423.836576819843,3.867929545663325e-07
7.350951682849211,15.0,2.0,-7228.621020564793,3.867929545663325e-07
7.268786220174775,15.0,2.0,-7250.506812958054,3.867929545663325e-07
7.258807248301901,15.0,2.0,-7258.481540356424,3.867929545663325e-07
7.261258163271873,15.0,2.0,-7263.99309609683,3.867929545663325e-07
7.26579841311701,15.0,2.0,-7269.0236652723315,3.867929545663325e-07
7.270643676368912,20.0,2.0,-7273.916454443001,3.867929545663325e-07
8.0,20.0,3.0,-7161.502671014272,3.867929545663325e-07
8.0,20.0,3.0,-7366.673526803394,3.867929545663325e-07
8.0,20.0,3.0,-7520.383942110468,3.867929545663325e-07
8.0,15.0,3.0,-7635.562618684156,3.867929545663325e-07
5.042694891367024,15.0,3.0,-7457.1122733427055,3.867929545663325e-07
6.5755842387033,15.0,3.0,-7162.585406667958,3.867929545663325e-07
7.024765372509387,15.0,3.0,-7198.586124859715,3.867929545663325e-07
7.145138615970677,15.0,3.0,-7174.923757648528,3.867929545663325e-07
7.165567278972299,15.0,3.0,-7170.43968248218,3.867929545663325e-07
7.168709539364705,15.0,3.0,-7169.300005121988,3.867929545663325e-07
7.168892208910461,20.0,3.0,-7168.759767448709,3.867929545663325e-07
8.0,20.0,3.0,-7270.736418311335,3.867929545663325e-07
8.0,20.0,4.0,-7069.270675532129,3.867929545663325e-07
8.0,20.0,4.0,-7290.860735385042,3.867929545663325e-07
8.0,15.0,4.0,-7456.949832096925,3.867929545663325e-07
4.498984776775479,15.0,4.0,-7212.992771065409,3.867929545663325e-07
6.3923620387077795,20.0,4.0,-6843.604109983951,3.867929545663325e-07
8.0,20.0,4.0,-6935.541011725684,3.867929545663325e-07
8.0,20.0,4.0,-7599.95415602486,3.867929545663325e-07
8.0,20.0,4.0,-7691.236636360798,3.867929545663325e-07
8.0,20.0,4.0,-7759.719844918391,3.867929545663325e-07
8.0,20.0,4.0,-7811.130451468095,3.867929545663325e-07
8.0,20.0,4.0,-7849.756266221505,3.867929545663325e-07
8.0,20.0,4.0,-7878.807767889092,3.867929545663325e-07
8.0,20.0,3.55,-8057.062800905631,3.867929545663325e-07
8.0,20.0,3.55,-8037.738587374689,3.867929545663325e-07
8.0,20.0,3.55,-8023.351340909036,3.867929545663325e-07
8.0,20.0,3.55,-8012.6594582290645,3.867929545663325e-07
8.0,20.0,3.55,-8004.733317477611,3.867929545663325e-07
8.0,20.0,3.55,-7998.876889423002,3.867929545663325e-07
8.0,20.0,3.396667,-8031.6763268801205,3.867929545663325e-07
8.0,20.0,3.396667,-8020.290056681728,3.867929545663325e-07
8.0,20.0,3.396667,-8011.825852607915,3.867929545663325e-07
8.0,20.0,3.396667,-8005.548654441947,3.867929545663325e-07
8.0,20.0,3.396667,-8000.908105357248,3.867929545663325e-07
8.0,20.0,3.396667,-7997.492143103071,3.867929545663325e-07
8.0,20.0,3.463333,-7978.858777198083,3.867929545663325e-07
8.0,20.0,3.463333,-7980.625174362011,3.867929545663325e-07
8.0,20.0,3.463333,-7982.009906697723,3.867929545663325e-07
8.0,20.0,3.463333,-7983.107998024852,3.867929545663325e-07
8.0,20.0,3.463333,-7983.99060843813,3.867929545663325e-07
8.0,20.0,3.463333,-7984.711030153529,3.867929545663325e-07
8.0,20.0,3.371667,-8007.492765022648,3.867929545663325e-07
8.0,20.0,3.371667,-8003.074364236511,3.867929545663325e-07
8.0,20.0,3.371667,-7999.8149752505105,3.867929545663325e-07
8.0,20.0,3.371667,-7997.422692444866,3.867929545663325e-07
8.0,20.0,3.371667,-7995.67896405908,3.867929545663325e-07
8.0,20.0,3.371667,-7994.42016113682,3.867929545663325e-07
8.0,20.0,3.468333,-7970.1301665606725,3.867929545663325e-07
8.0,20.0,3.468333,-7974.697247883007,3.867929545663325e-07
8.0,20.0,3.468333,-7978.170338993651,3.867929545663325e-07
8.0,20.0,3.468333,-7980.8235615871945,3.867929545663325e-07
8.0,20.0,3.468333,-7982.862171790988,3.867929545663325e-07
8.0,20.0,3.468333,-7984.439863217014,3.867929545663325e-07
8.0,20.0,3.246667,-8039.315900968834,3.867929545663325e-07
8.0,20.0,3.246667,-8028.380521486012,3.867929545663325e-07
8.0,20.0,3.246667,-8020.221970062386,3.867929545663325e-07
8.0,20.0,3.246667,-8014.142116030247,3.867929545663325e-07
8.0,20.0,3.246667,-8009.618247192421,3.867929545663325e-07
8.0,20.0,3.246667,-8006.2589940204825,3.867929545663325e-07
8.0,20.0,3.143333,-8028.7786256076815,3.867929545663325e-07
8.0,20.0,3.143333,-8021.3921939361435,3.867929545663325e-07
8.0,20.0,3.143333,-8015.87911931319,3.867929545663325e-07
8.0,20.0,3.143333,-8011.768437847248,3.867929545663325e-07
8.0,20.0,3.143333,-8008.707523898322,3.867929545663325e-07
8.0,20.0,3.143333,-8006.432356305313,3.867929545663325e-07
8.0,20.0,3.101667,-8014.828616728686,3.867929545663325e-07
8.0,14.5,3.101667,-8011.343336771734,3.867929545663325e-07
0.0,14.5,3.101667,-7619.672438503603,3.867929545663325e-07
5.214113701822225,14.5,3.101667,-7039.874769529188,3.867929545663325e-07
6.441655945506842,20.0,3.101667,-6811.763710354805,3.867929545663325e-07
8.0,14.5,3.101667,-6927.303981257717,3.867929545663325e-07
5.788222007248692,14.5,3.045,-6964.495579750596,3.867929545663325e-07
6.615394180561134,14.5,3.045,-6813.224593144696,3.867929545663325e-07
6.755845312184317,14.5,3.045,-6793.381990575086,3.867929545663325e-07
6.785023090201003,14.5,3.045,-6794.74794448925,3.867929545663325e-07
6.794843592449616,14.5,3.045,-6799.7177487429135,3.867929545663325e-07
6.801249890883094,14.5,3.045,-6805.239348741421,3.867929545663325e-07
6.921033074117645,14.5,1.858333,-7116.628585010827,3.867929545663325e-07
7.063246360169933,14.5,1.858333,-7104.0354759618085,3.867929545663325e-07
7.097999528779474,14.5,1.858333,-7111.788025205087,3.867929545663325e-07
7.113918430547961,14.5,1.858333,-7122.9141738985545,3.867929545663325e-07
7.126409327619775,14.5,1.858333,-7134.467051870799,3.867929545663325e-07
7.138148207444704,14.5,1.858333,-7145.9382059589825,3.867929545663325e-07
7.1529679379780875,14.5,1.823333,-7166.2623833650105,3.867929545663325e-07
7.168251397591075,14.5,1.823333,-7176.853978226676,3.867929545663325e-07
7.180180934882412,14.5,1.823333,-7187.870027568921,3.867929545663325e-07
7.191380506866972,14.5,1.823333,-7198.811827762203,3.867929545663325e-07
7.202306953269113,14.5,1.823333,-7209.595716866203,3.867929545663325e-07
7.213041941759639,14.5,1.823333,-7220.20982748286,3.867929545663325e-07
7.200178019980341,14.5,2.066667,-7167.947491961842,3.867929545663325e-07
7.182534713914652,14.5,2.066667,-7181.935047826274,3.867929545663325e-07
7.186790909514116,14.5,2.066667,-7191.561236240209,3.867929545663325e-07
7.194705033241258,14.5,2.066667,-7200.32322662417,3.867929545663325e-07
