HP dynamic modelling [kW],T_in [C°],T_setpoint [C°],T_out [C°],P net=(P_irr+Q_cond-Q_inf) [W],Efficiency [K/J]
3.236514239256576,17.99429465011616,18.5,6.0,-2852.253056480677,5.415101363928656e-07
3.223439079948685,17.996337643758018,18.5,6.0,-2853.061008446493,5.415101363928656e-07
3.213026277438371,17.997964644150255,18.5,5.0,-2982.4243028045025,5.415101363928656e-07
3.2051797782901303,17.999190659642167,18.5,5.0,-2982.917144023384,5.415101363928656e-07
3.2201668708451963,17.996848926430438,18.5,5.0,-2982.0147201359478,5.415101363928656e-07
3.234613288597484,17.994591673656643,18.5,5.0,-2981.1453442216334,5.415101363928656e-07
3.225988725880393,17.99593926158119,18.5,5.0,-2981.6857427622194,5.415101363928656e-07
3.2176760205722985,17.99723812178558,18.5,5.0,-2982.2070787581883,5.415101363928656e-07
3.2096639124137027,17.99849001368536,18.5,5.0,-2982.710040486319,5.415101363928656e-07
3.224675859512809,17.996144396951124,15.0,5.0,-2981.806098661421,5.415101363928656e-07
0.0,17.985122606580838,15.0,5.0,-2977.5091395076884,5.415101363928656e-07
0.0,17.969016116857336,15.0,5.0,-2971.2237389468023,5.415101363928656e-07
0.0,17.95294362701041,15.0,5.0,-2964.9517053499953,5.415101363928656e-07
0.0,17.93690506473359,15.0,5.0,-2958.6930102879155,5.415101363928656e-07
0.0,17.920552216028042,15.0,4.0,-3081.0295120160495,5.415101363928656e-07
0.0,17.903885733458125,15.0,4.0,-3074.5298003761795,5.415101363928656e-07
0.0,17.887254410046808,15.0,4.0,-3068.0439113734997,5.415101363928656e-07
0.0,17.870658171022725,15.0,4.0,-3061.5718156095145,5.415101363928656e-07
0.0,17.854096941773555,15.0,4.0,-3055.1134837482637,5.415101363928656e-07
0.0,17.837570647845656,15.0,4.0,-3048.668886516175,5.415101363928656e-07
0.0,17.821079214943737,15.0,4.0,-3042.237994701937,5.415101363928656e-07
0.0,17.804622568930526,15.0,4.0,-3035.820779156369,5.415101363928656e-07
0.0,17.78820063582642,15.0,4.0,-3029.4172107922805,5.415101363928656e-07
0.0,17.77181334180916,15.0,4.0,-3023.0272605843447,5.415101363928656e-07
0.0,17.7554606132135,15.0,4.0,-3016.650899568972,5.415101363928656e-07
0.0,17.739142376530875,15.0,4.0,-3010.2880988441752,5.415101363928656e-07
0.0,17.722858558409044,15.0,4.0,-3003.9388295694284,5.415101363928656e-07
0.0,17.706609085651785,15.0,4.0,-2997.6030629655525,5.415101363928656e-07
0.0,17.690393885218544,15.0,4.0,-2991.280770314572,5.415101363928656e-07
0.0,17.674212884224126,15.0,4.0,-2984.9719229595935,5.415101363928656e-07
0.0,17.658066009938334,15.0,4.0,-2978.6764923046694,5.415101363928656e-07
0.0,17.641953189785674,15.0,4.0,-2972.394449814675,5.415101363928656e-07
0.0,17.62622249319115,15.0,5.0,-2837.5438803907996,5.415101363928656e-07
0.0,17.610873123324065,15.0,5.0,-2831.556137468836,5.415101363928656e-07
0.0,17.595556143201943,15.0,5.0,-2825.581128441807,5.415101363928656e-07
0.0,17.58027148394281,15.0,5.0,-2819.618826226797,5.415101363928656e-07
0.0,17.565019076811186,15.0,5.0,-2813.669203798496,5.415101363928656e-07
0.0,17.54979885321778,15.0,5.0,-2807.732234189064,5.415101363928656e-07
0.0,17.53461074471919,15.0,5.0,-2801.8078904880276,5.415101363928656e-07
0.0,17.519454683017567,15.0,5.0,-2795.896145842141,5.415101363928656e-07
0.0,17.504330599960333,15.0,5.0,-2789.996973455272,5.415101363928656e-07
0.0,17.489238427539856,18.5,5.0,-2784.110346588282,5.415101363928656e-07
6.45355631629318,17.49163182557919,18.5,5.0,-2785.0619401168397,5.415101363928656e-07
6.328728171894705,17.511136223141452,15.0,5.0,-2792.7051920082968,5.415101363928656e-07
0.0,17.51349368990799,15.0,6.0,-2664.924600324266,5.415101363928656e-07
0.0,17.499078092464423,15.0,6.0,-2659.298116894135,5.415101363928656e-07
0.0,17.484692930589752,15.0,6.0,-2653.6835991505986,5.415101363928656e-07
0.0,17.470338139557505,15.0,6.0,-2648.0810216445957,5.415101363928656e-07
0.0,17.45601365477886,15.0,6.0,-2642.490358981188,5.415101363928656e-07
0.0,17.44171941180238,15.0,6.0,-2636.9115858194527,5.415101363928656e-07
0.0,17.42746880964784,18.5,6.0,-2626.3721608293718,5.415101363928656e-07
6.8367882166097615,17.431751841154725,18.5,6.0,-2628.0586042777395,5.415101363928656e-07
6.693577335429109,17.4541285413392,18.5,6.0,-2636.8209943898055,5.415101363928656e-07
6.555537669968499,17.475697239067422,18.5,6.0,-2645.2672966780547,5.415101363928656e-07
6.422482502983917,17.496487108908763,18.5,6.0,-2653.4089241246334,5.415101363928656e-07
6.294231859036291,17.51652627202558,18.5,6.0,-2661.256877622808,5.415101363928656e-07
6.166490888523686,17.536485798668174,18.5,6.0,-2426.8333611909184,5.415101363928656e-07
6.039241185967035,17.55636856469265,15.0,6.0,-2434.619974874785,5.415101363928656e-07
0.0,17.559531925948765,15.0,6.0,-2435.867973752257,5.415101363928656e-07
0.0,17.54635538147942,15.0,6.0,-2430.7258437365003,5.415101363928656e-07
0.0,17.533206652546113,15.0,6.0,-2425.59464932918,5.415101363928656e-07
0.0,17.52008567999442,15.0,6.0,-2420.4743672720456,5.415101363928656e-07
0.0,17.50752517116704,15.0,7.0,-2218.594301547398,5.415101363928656e-07
0.0,17.49552395203272,15.0,7.0,-2213.9076334193232,5.415101363928656e-07
0.0,17.48354808468547,15.0,7.0,-2209.2309323554055,5.415101363928656e-07
0.0,17.471597515210036,15.0,7.0,-2204.564177157322,5.415101363928656e-07
0.0,17.459672189805843,15.0,7.0,-2199.9073466718405,5.415101363928656e-07
0.0,17.44777205478674,15.0,7.0,-2195.2604197907167,5.415101363928656e-07
0.0,17.4363326664908,18.5,8.0,-2029.7362406405662,5.415101363928656e-07
6.760721578851485,17.443637253304455,18.5,8.0,-2032.5954811009092,5.415101363928656e-07
6.599836963351823,17.468775474476278,18.5,8.0,-2042.4289624978726,5.415101363928656e-07
6.44476139637593,17.49300603181626,18.5,8.0,-2051.907369220736,5.415101363928656e-07
6.295285130442949,17.51636169836829,18.5,8.0,-2061.0435219613682,5.415101363928656e-07
6.151205991430334,17.53887406383901,18.5,8.0,-2069.849778494547,5.415101363928656e-07
6.013935217083304,17.560322622330734,18.5,8.0,-2172.6416978409757,5.415101363928656e-07
5.883226978627249,17.580745784589492,18.5,8.0,-2180.6307272280706,5.415101363928656e-07
5.757238211473077,17.60043152945733,18.5,8.0,-2188.331281708286,5.415101363928656e-07
5.635798509535835,17.619406482885026,18.5,8.0,-2195.7537772537157,5.415101363928656e-07
5.518743619587849,17.6376963094394,18.5,8.0,-2202.9082537466593,5.415101363928656e-07
5.405915219097529,17.65532574701601,18.5,8.0,-2209.8043885590914,5.415101363928656e-07
5.299102101931521,17.6720152965732,18.5,8.0,-2330.4417486215207,5.415101363928656e-07
5.198087075343484,17.68779889447758,18.5,8.0,-2336.615871982568,5.415101363928656e-07
5.100719388929656,17.70301259547974,18.5,8.0,-2342.5670538212426,5.415101363928656e-07
5.006867348074298,17.71767697686339,18.5,8.0,-2348.303343893767,5.415101363928656e-07
4.9164040132629,17.731811872927672,18.5,8.0,-2353.832501303586,5.415101363928656e-07
4.829207028389601,17.745436401814125,18.5,8.0,-2359.1620049959765,5.415101363928656e-07
4.744066717049077,17.75873957546108,18.5,8.0,-2300.197121899462,5.415101363928656e-07
4.660908818162716,17.771732997162076,18.5,8.0,-2305.2796971839084,5.415101363928656e-07
4.580753490213738,17.784257267154103,18.5,8.0,-2310.178742089171,5.415101363928656e-07
4.503492319287716,17.796329325111294,18.5,8.0,-2314.900883352245,5.415101363928656e-07
4.4290208059745515,17.807965499066476,18.5,8.0,-2319.4525084383413,5.415101363928656e-07
4.357238224027265,17.81918152749574,18.5,8.0,-2323.8397741802864,5.415101363928656e-07
4.2874810770186285,17.83008108171584,18.5,9.0,-2294.8117590360375,5.415101363928656e-07
4.219676157198115,17.840675600437795,18.5,9.0,-2298.951465856441,5.415101363928656e-07
4.154319307237938,17.850887608244072,18.5,9.0,-2302.9415359982895,5.415101363928656e-07
4.091322134614939,17.860730916466416,18.5,9.0,-2306.787372402764,5.415101363928656e-07
4.030599438397303,17.87021883775042,18.5,9.0,-2310.4941829268914,5.415101363928656e-07
3.9720690940057013,17.87936420406161,18.5,9.0,-2314.066987387461,5.415101363928656e-07
3.9171563126721143,17.887944326144982,18.5,9.0,-2405.8404744303434,5.415101363928656e-07
3.865730475925693,17.89597961313661,18.5,9.0,-2408.979077745437,5.415101363928656e-07
3.8161613110037025,17.90372479515567,18.5,9.0,-2412.0041932384556,5.415101363928656e-07
3.768381779008746,17.911190347029883,18.5,9.0,-2414.9199186227183,5.415101363928656e-07
3.7223272616187844,17.918386365372065,18.5,9.0,-2417.730203655289,5.415101363928656e-07
3.6779354736873757,17.925322582236348,18.5,9.0,-2420.438855479246,5.415101363928656e-07
3.633290369120505,17.93229837982492,18.5,10.0,-2314.07303164103,5.415101363928656e-07
3.588401018283639,17.93931234089318,18.5,10.0,-2316.8076211302855,5.415101363928656e-07
3.545132173920047,17.946073097824993,18.5,10.0,-2319.4431584149834,5.415101363928656e-07
3.503425324366481,17.952589793067737,18.5,10.0,-2321.983219986246,5.415101363928656e-07
3.4632240706419455,17.958871238962196,18.5,10.0,-2324.431253198729,5.415101363928656e-07
3.4244740501650996,17.964925929661703,18.5,10.0,-2326.790580933354,5.415101363928656e-07
3.384932908989322,17.97110423297042,18.5,11.0,-2200.48018807572,5.415101363928656e-07
3.3446291357750852,17.977401697535143,18.5,11.0,-2202.9300000144385,5.415101363928656e-07
3.3057801447810338,17.983471852377964,18.5,11.0,-2205.2908896956656,5.415101363928656e-07
3.2683334081593785,17.989322904975097,18.5,11.0,-2207.5660678533036,5.415101363928656e-07
3.2322382946867494,17.994962766455195,18.5,11.0,-2209.758629291199,5.415101363928656e-07
3.2194720895107825,17.99695748601394,18.5,11.0,-2210.525641349095,5.415101363928656e-07
3.2262950379448285,17.99589140032112,18.5,12.0,-2081.3776036616796,5.415101363928656e-07
3.2299942576799596,17.995313397237506,18.5,12.0,-2081.1340789534256,5.415101363928656e-07
3.207521020414129,17.998824840560292,18.5,12.0,-2082.4898381423127,5.415101363928656e-07
0.0,18.001613657144276,18.5,12.0,-2083.562991072559,5.415101363928656e-07
3.203740565903718,17.999415536577544,18.5,12.0,-2082.6858684553868,5.415101363928656e-07
3.212610605267173,17.998029592927004,18.5,12.0,-2082.126374349805,5.415101363928656e-07
3.21590284729341,17.997515180110405,18.5,12.0,-2081.9077177600725,5.415101363928656e-07
3.2199297756726994,17.99688597255114,18.5,12.0,-2081.644164650484,5.415101363928656e-07
3.223854190712382,17.99627278270119,18.5,12.0,-2081.3868790107817,5.415101363928656e-07
3.227678785917806,17.995675189700343,18.5,12.0,-2081.135696182758,5.415101363928656e-07
3.23140618629634,17.995092783391197,18.5,12.0,-2080.890455695653,5.415101363928656e-07
3.219724951041144,17.99691797639982,18.5,12.0,-2081.586770144478,5.415101363928656e-07
3.2054088217988923,17.999154871593923,18.5,13.0,-1953.7260477125592,5.415101363928656e-07
3.203843710328147,17.999399420261227,18.5,13.0,-1953.7997900921027,5.415101363928656e-07
3.2051676842733743,17.999192549332285,18.5,13.0,-1953.696994550827,5.415101363928656e-07
3.206463704641874,17.998990046149707,18.5,13.0,-1953.5959087669848,5.415101363928656e-07
3.204893195029081,17.999235438276706,18.5,13.0,-1953.6699839278258,5.415101363928656e-07
3.2033725684506864,17.99947303617958,18.5,13.0,-1953.7410106211232,5.415101363928656e-07
3.2062467483227013,17.999023945574578,18.5,13.0,-1953.5434924216231,5.415101363928656e-07
3.2090511312360377,17.99858576074437,18.5,13.0,-1953.3502419006575,5.415101363928656e-07
3.2074413078059028,17.998837295655328,18.5,13.0,-1953.4267240596505,5.415101363928656e-07
3.205882381102538,17.99908087795273,18.5,13.0,-1953.5000957818838,5.415101363928656e-07
3.204372974055514,17.999316722803826,18.5,13.0,-1953.5704412487607,5.415101363928656e-07
3.2029117463977856,17.999545039625346,18.5,13.0,-1953.6378423918532,5.415101363928656e-07
3.2058172421948714,17.99909105590705,18.5,13.0,-1953.4384147238,5.415101363928656e-07
3.2086519014925674,17.998648140391786,18.5,13.0,-1953.2433182773175,5.415101363928656e-07
3.2070977680069293,17.998890973748917,18.5,13.0,-1953.3164016075068,5.415101363928656e-07
3.2055929731266133,17.999126097948967,18.5,13.0,-1953.3864697486927,5.415101363928656e-07
3.204136180156502,17.999353721850547,18.5,13.0,-1953.453604414059,5.415101363928656e-07
3.205742993756144,17.999102657225603,18.5,13.0,-1953.3335364609018,5.415101363928656e-07
3.207313841050086,17.998857212335924,18.5,13.0,-1953.2156680802887,5.415101363928656e-07
3.2058327725959317,17.999088629281886,18.5,13.0,-1953.2842894912376,5.415101363928656e-07
3.2043990252640473,17.999312652302493,18.5,13.0,-1953.3500190423904,5.415101363928656e-07
3.2030113154334687,17.99952948196352,18.5,13.0,-1953.4129352024272,5.415101363928656e-07
3.205947574459879,17.999070691490644,18.5,13.0,-1953.2116351677437,5.415101363928656e-07
3.2088118290312426,17.99862315171387,18.5,13.0,-1953.0147377441106,5.415101363928656e-07
3.20732682522239,17.998855183559,18.5,13.0,-1953.0836043225631,5.415101363928656e-07
3.205889195014379,17.999079813279003,15.0,13.0,-1953.1495758316544,5.415101363928656e-07
0.0,17.993907589446,15.0,13.0,-1951.1049806140952,5.415101363928656e-07
0.0,17.983353396677423,15.0,13.0,-1946.9556634351784,5.415101363928656e-07
0.0,17.972821648979576,15.0,13.0,-1942.815171172267,5.415101363928656e-07
0.0,17.962312298615476,15.0,13.0,-1938.683485056188,5.415101363928656e-07
0.0,17.951825297949682,15.0,13.0,-1934.5605863576907,5.415101363928656e-07
0.0,17.941360599448053,15.0,13.0,-1930.4464563873573,5.415101363928656e-07
0.0,17.93091815567755,15.0,13.0,-1926.3410764955167,5.415101363928656e-07
0.0,17.920497919306015,15.0,13.0,-1922.2444280721672,5.415101363928656e-07
0.0,17.91009984310196,15.0,13.0,-1918.156492546883,5.415101363928656e-07
0.0,17.899723879934356,15.0,13.0,-1914.0772513887407,5.415101363928656e-07
0.0,17.889718124618554,15.0,14.0,-1781.42479948185,5.415101363928656e-07
0.0,17.88008180566021,15.0,14.0,-1777.630500223695,5.415101363928656e-07
0.0,17.87046601135932,15.0,14.0,-1773.8442709478034,5.415101363928656e-07
0.0,17.86087069806259,15.0,14.0,-1770.0660944906222,5.415101363928656e-07
0.0,17.851295822209586,15.0,14.0,-1766.2959537251027,5.415101363928656e-07
0.0,17.84174134033251,15.0,14.0,-1762.5338315606239,5.415101363928656e-07
0.0,17.832207209056023,15.0,14.0,-1758.779710942915,5.415101363928656e-07
0.0,17.82269338509702,15.0,14.0,-1755.0335748539712,5.415101363928656e-07
0.0,17.81319982526447,15.0,14.0,-1751.2954063119887,5.415101363928656e-07
0.0,17.803726486459198,15.0,14.0,-1747.5651883712794,5.415101363928656e-07
0.0,17.794273325673686,15.0,14.0,-1743.8429041221925,5.415101363928656e-07
0.0,17.7848402999919,15.0,14.0,-1740.1285366910467,5.415101363928656e-07
0.0,17.775427366589064,15.0,14.0,-1736.4220692400436,5.415101363928656e-07
0.0,17.766034482731502,15.0,14.0,-1732.7234849672002,5.415101363928656e-07
0.0,17.756661605776415,15.0,14.0,-1729.0327671062655,5.415101363928656e-07
0.0,17.747308693171696,15.0,14.0,-1725.3498989266486,5.415101363928656e-07
0.0,17.73797570245575,15.0,14.0,-1721.6748637333426,5.415101363928656e-07
0.0,17.728662591257276,15.0,14.0,-1718.0076448668465,5.415101363928656e-07
0.0,17.719369317295104,15.0,14.0,-1714.348225703093,5.415101363928656e-07
0.0,17.71009583837799,15.0,14.0,-1710.6965896533725,5.415101363928656e-07
0.0,17.700842112404402,15.0,14.0,-1707.0527201642517,5.415101363928656e-07
0.0,17.691608097362383,15.0,14.0,-1703.4166007175108,5.415101363928656e-07
0.0,17.6823937513293,15.0,14.0,-1699.788214830056,5.415101363928656e-07
0.0,17.673199032471707,15.0,14.0,-1696.1675460538547,5.415101363928656e-07
0.0,17.664372040891266,18.5,15.0,-1563.9726913514808,5.415101363928656e-07
5.310250040200436,17.670273431218682,18.5,15.0,-1566.251396488524,5.415101363928656e-07
5.182851934038718,17.69017938530645,18.5,15.0,-1574.006899331802,5.415101363928656e-07
5.060052718622501,17.709366762715234,18.5,15.0,-1581.4812987214373,5.415101363928656e-07
4.941686341707669,17.727861509108177,18.5,15.0,-1588.68474450352,5.415101363928656e-07
4.827592746703272,17.745688633327614,18.5,15.0,-1595.627020043352,5.415101363928656e-07
4.717617656186258,17.762872241220897,18.5,15.0,-1602.317555457985,5.415101363928656e-07
4.611612363232917,17.779435568244857,18.5,15.0,-1608.7654403709616,5.415101363928656e-07
4.509433530284605,17.79540101089303,18.5,15.0,-1614.979436206532,5.415101363928656e-07
4.410942995276128,17.810790156988105,18.5,15.0,-1620.9679880399412,5.415101363928656e-07
4.316007584763861,17.825623814880647,18.5,15.0,-1626.7392360198635,5.415101363928656e-07
4.2244989338015335,17.83992204159351,18.5,15.0,-1632.3010263783906,5.415101363928656e-07
4.1350180228001365,17.85390343393748,18.5,15.0,-1562.7816756603365,5.415101363928656e-07
4.047491635302527,17.86757943198398,18.5,15.0,-1568.1000059289656,5.415101363928656e-07
3.9631244879999032,17.880761798750015,18.5,15.0,-1573.2252305415334,5.415101363928656e-07
3.8818025101518288,17.893468357788777,18.5,15.0,-1578.1643220051742,5.415101363928656e-07
3.803415749773376,17.90571628909791,18.5,15.0,-1582.9240010705073,5.415101363928656e-07
3.727858224919078,17.917522152356394,18.5,15.0,-1587.5107458218138,5.415101363928656e-07
3.6519094220550645,17.929389152803896,18.5,15.0,-1408.834872421228,5.415101363928656e-07
3.5755834670787863,17.94131508326894,18.5,15.0,-1413.4684701154242,5.415101363928656e-07
3.5020123341251295,17.95281057279295,18.5,15.0,-1417.9336819811247,5.415101363928656e-07
3.431096554792271,17.963891163313708,18.5,15.0,-1422.236587966074,5.415101363928656e-07
3.3627402521868817,17.9745718355958,18.5,15.0,-1426.3830484891616,5.415101363928656e-07
3.2968510112453715,17.98486702949291,18.5,15.0,-1430.3787123669663,5.415101363928656e-07
3.2300557222719366,17.99530379339501,18.5,15.0,-1335.8680914861181,5.415101363928656e-07
0.0,18.000099807709994,18.5,15.0,-1337.7130823742893,5.415101363928656e-07
0.0,18.000139865592885,18.5,15.0,-1337.6981225029315,5.415101363928656e-07
0.0,18.000506894266987,18.5,15.0,-1337.811034018545,5.415101363928656e-07
0.0,18.000626940080068,18.5,15.0,-1337.8273574858451,5.415101363928656e-07
0.0,18.000614596507617,18.5,15.0,-1337.791907106109,5.415101363928656e-07
0.0,18.000471765216382,18.5,16.0,-1386.682990755033,5.415101363928656e-07
0.0,18.000666544399124,18.5,16.0,-1386.7241393151803,5.415101363928656e-07
0.0,18.0005563875903,18.5,16.0,-1386.6460369891834,5.415101363928656e-07
0.0,18.00049509636952,18.5,16.0,-1386.5870449480797,5.415101363928656e-07
0.0,18.000481840011364,18.5,16.0,-1386.5468380986424,5.415101363928656e-07
0.0,18.000468840783697,18.5,16.0,-1386.506733047921,5.415101363928656e-07
0.0,18.000555101931592,18.5,15.0,-1434.2807620176427,5.415101363928656e-07
0.0,18.00045149562175,18.5,15.0,-1434.2096307896625,5.415101363928656e-07
0.0,18.00037787900812,18.5,15.0,-1434.1502298973146,5.415101363928656e-07
